종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"351330","이삭엔지니어링","KOSDAQ","일반서비스","7840","-40","-0.51","64981996800"
"080010","이상네트웍스","KOSDAQ","유통","5360","10","0.19","52715980560"
"086890","이수앱지스","KOSDAQ","제약","6280","-190","-2.94","225465395240"
"047560","이스트소프트","KOSDAQ","출판·매체복제","12160","80","0.66","141104542720"
"900110","이스트아시아홀딩스","KOSDAQ","금융","70","-1","-1.41","30235243500"
"239340","이스트에이드","KOSDAQ","일반서비스","1690","10","0.60","45595581460"
"067010","이씨에스","KOSDAQ","일반서비스","2925","155","5.60","35959950000"
"418620","이에이트","KOSDAQ","출판·매체복제","13770","-380","-2.69","132887068290"
"456070","이엔셀","KOSDAQ","제약","21200","-1900","-8.23","225849006000"
"102710","이엔에프테크놀로지","KOSDAQ","화학","16380","-700","-4.10","234034753680"
"041520","이엘씨","KOSDAQ","유통","5470","-20","-0.36","66672353100"
"063760","이엘피","KOSDAQ","의료·정밀기기","2410","85","3.66","22473563300"
"123570","이엠넷","KOSDAQ","일반서비스","2620","25","0.96","58363324360"
"083470","이엠앤아이","KOSDAQ","화학","1348","-1","-0.07","28766763492"
"095190","이엠코리아","KOSDAQ","금속","2210","-20","-0.90","100156696120"
"091120","이엠텍","KOSDAQ","전기·전자","27000","-2000","-6.90","462589272000"
"039030","이오테크닉스","KOSDAQ","기계·장비","168600","1300","0.78","2077076130000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","5830","-180","-3.00","177439891970"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","1160","-14","-1.19","36344736040"
"353810","이지바이오","KOSDAQ","음식료·담배","3450","-110","-3.09","117961434000"
"099750","이지케어텍","KOSDAQ","출판·매체복제","16470","240","1.48","112568760720"
"377330","이지트로닉스","KOSDAQ","전기·전자","5540","-190","-3.32","45095345160"
"035810","이지홀딩스","KOSDAQ","음식료·담배","2570","-35","-1.34","167424821650"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","106895911200"
"092130","이크레더블","KOSDAQ","일반서비스","12670","-30","-0.24","152592412000"
"096040","이트론","KOSDAQ","유통","271","0","0.00","245561580945"
"134060","이퓨쳐","KOSDAQ","출판·매체복제","4135","-5","-0.12","19720848750"
"001840","이화공영","KOSDAQ","건설","2375","-65","-2.66","47038680000"
"024810","이화전기","KOSDAQ","전기·전자","899","0","0.00","196834827360"
"041830","인바디","KOSDAQ","의료·정밀기기","23250","-100","-0.43","318147931500"
"352940","인바이오","KOSDAQ","화학","2245","-20","-0.88","24398053850"
"079950","인베니아","KOSDAQ","기계·장비","773","-1","-0.13","17933600000"
"389470","인벤티지랩","KOSDAQ","일반서비스","18160","-1050","-5.47","182182463840"
"277410","인산가","KOSDAQ","음식료·담배","1370","-7","-0.51","52548800930"
"060150","인선이엔티","KOSDAQ","일반서비스","5430","-160","-2.86","252840413160"
"033230","인성정보","KOSDAQ","일반서비스","2010","43","2.19","101535913800"
"450520","인스웨이브시스템즈","KOSDAQ","출판·매체복제","3150","-95","-2.93","46319420700"
"465480","인스피언","KOSDAQ","일반서비스","10550","-710","-6.31","106953494600"
"037330","인지디스플레","KOSDAQ","전기·전자","1547","-15","-0.96","67890441528"
"100030","인지소프트","KOSDAQ","출판·매체복제","16850","0","0.00","55330580900"
"211050","인카금융서비스","KOSDAQ","금융","5250","130","2.54","269743950000"
"083640","인콘","KOSDAQ","유통","333","0","0.00","25880876883"
"064090","인크레더블버즈","KOSDAQ","유통","3800","-220","-5.47","189022431000"
"216050","인크로스","KOSDAQ","일반서비스","7290","0","0.00","93627088380"
"049070","인탑스","KOSDAQ","전기·전자","19280","-310","-1.58","331616000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","24900","0","0.00","329090302200"
"017250","인터엠","KOSDAQ","전기·전자","1032","-4","-0.39","21718921944"
"051370","인터플렉스","KOSDAQ","전기·전자","9750","-300","-2.99","227442852000"
"064290","인텍플러스","KOSDAQ","기계·장비","12920","-140","-1.07","166202389040"
"189300","인텔리안테크","KOSDAQ","전기·전자","48800","-1150","-2.30","523786699200"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","251537720850"
"048530","인트론바이오","KOSDAQ","제약","5780","-90","-1.53","197391404360"
"115310","인포바인","KOSDAQ","일반서비스","19850","-30","-0.15","63378727550"
"039290","인포뱅크","KOSDAQ","일반서비스","5800","-170","-2.85","50425072400"
"071200","인피니트헬스케어","KOSDAQ","출판·매체복제","4280","-30","-0.70","104416840240"
"101930","인화정공","KOSDAQ","운송장비·부품","22850","-650","-2.77","219719499050"
"333430","일승","KOSDAQ","운송장비·부품","2840","-40","-1.39","87263961480"
"068330","일신바이오","KOSDAQ","기계·장비","1200","-18","-1.48","53059368000"
"178780","일월지엠엘","KOSDAQ","유통","8650","0","0.00","124120536750"
"019540","일지테크","KOSDAQ","운송장비·부품","4210","15","0.36","56891835000"
"094820","일진파워","KOSDAQ","건설","10110","-320","-3.07","152445747990"
"950140","잉글우드랩","KOSDAQ","화학","11050","-300","-2.64","219539919300"
"049550","잉크테크","KOSDAQ","화학","3835","0","0.00","75190072295"
"389020","자람테크놀로지","KOSDAQ","전기·전자","32150","700","2.23","199257019500"
"254120","자비스","KOSDAQ","기계·장비","1896","10","0.53","58310095920"
"043910","자연과환경","KOSDAQ","비금속","592","-7","-1.17","67127742544"
"234920","자이글","KOSDAQ","전기·전자","3275","-175","-5.07","44313730250"
"289220","자이언트스텝","KOSDAQ","오락·문화","6590","-90","-1.35","145782299550"
"174880","장원테크","KOSDAQ","전기·전자","2650","0","0.00","11610352250"
"049630","재영솔루텍","KOSDAQ","의료·정밀기기","690","20","2.99","57721406970"
"417840","저스템","KOSDAQ","기계·장비","7920","170","2.19","57413466000"
"110020","전진바이오팜","KOSDAQ","화학","2165","-105","-4.63","19612219730"
"208140","정다운","KOSDAQ","음식료·담배","2640","15","0.57","86286409440"
"040420","정상제이엘에스","KOSDAQ","일반서비스","6510","20","0.31","102060863520"
"045510","정원엔시스","KOSDAQ","유통","858","-5","-0.58","27635572536"
"217190","제너셈","KOSDAQ","기계·장비","8330","10","0.12","73047219420"
"095700","제넥신","KOSDAQ","일반서비스","8400","-500","-5.62","382540149600"
"072520","제넨바이오","KOSDAQ","유통","389","0","0.00","28849482466"
"122310","제노레이","KOSDAQ","의료·정밀기기","5990","-50","-0.83","87177525560"
"361390","제노코","KOSDAQ","전기·전자","15400","650","4.41","115512150600"
"187420","제노포커스","KOSDAQ","제약","3105","-5","-0.16","73511995905"
"225220","제놀루션","KOSDAQ","제약","2965","5","0.17","56898412265"
"123330","제닉","KOSDAQ","화학","22100","-1300","-5.56","176107828000"
"381620","제닉스","KOSDAQ","기계·장비","27100","-50","-0.18","118498544000"
"159580","제로투세븐","KOSDAQ","유통","4130","-65","-1.55","82734786680"
"147830","제룡산업","KOSDAQ","금속","6130","30","0.49","122600000000"
"033100","제룡전기","KOSDAQ","전기·전자","54700","1300","2.43","878613772300"
"079370","제우스","KOSDAQ","기계·장비","11600","-310","-2.60","359797084000"
"054950","제이브이엠","KOSDAQ","기계·장비","20000","-550","-2.68","241797840000"
"023440","제이스코홀딩스","KOSDAQ","금속","1699","69","4.23","99710079490"
"090470","제이스텍","KOSDAQ","기계·장비","5510","-160","-2.82","96296032940"
"287410","제이시스메디칼","KOSDAQ","의료·정밀기기","12900","0","0.00","976429289700"
"137950","제이씨케미칼","KOSDAQ","화학","4490","-70","-1.54","99982484860"
"033320","제이씨현시스템","KOSDAQ","유통","4255","120","2.90","81331908160"
"417500","제이아이테크","KOSDAQ","화학","3420","-70","-2.01","112123824480"
"204270","제이앤티씨","KOSDAQ","전기·전자","21750","-1400","-6.05","1258204135500"
"026040","제이에스티나","KOSDAQ","기타제조","1760","-2","-0.11","29046670400"
"452160","제이엔비","KOSDAQ","기계·장비","5750","-120","-2.04","55300780250"
"126880","제이엔케이글로벌","KOSDAQ","기계·장비","3820","-30","-0.78","88642729460"
"322510","제이엘케이","KOSDAQ","출판·매체복제","10120","-360","-3.44","163900605440"
"033050","제이엠아이","KOSDAQ","화학","935","-7","-0.74","30461684770"
"094970","제이엠티","KOSDAQ","전기·전자","3135","-45","-1.42","52505732400"
"418550","제이오","KOSDAQ","일반서비스","17580","290","1.68","558556559340"
"420570","제이투케이바이오","KOSDAQ","화학","14480","-450","-3.01","83011045360"
"089790","제이티","KOSDAQ","기계·장비","4580","-80","-1.72","47245049540"
"052670","제일바이오","KOSDAQ","제약","2080","0","0.00","60588453120"
"412540","제일엠앤에스","KOSDAQ","기계·장비","10190","-220","-2.11","209920776350"
"199820","제일일렉트릭","KOSDAQ","전기·전자","8810","-100","-1.12","195758200000"
"038010","제일테크노스","KOSDAQ","금속","6420","-180","-2.73","57780000000"
"276730","제주맥주","KOSDAQ","음식료·담배","2520","85","3.49","29954244600"
"080220","제주반도체","KOSDAQ","전기·전자","12070","-90","-0.74","415724994310"
"216080","제테마","KOSDAQ","제약","18700","530","2.92","333958793300"
"229000","젠큐릭스","KOSDAQ","제약","2175","-80","-3.55","33155710875"
"082270","젬백스","KOSDAQ","기계·장비","13290","-5690","-29.98","531522572460"
"044060","조광ILI","KOSDAQ","기계·장비","732","0","0.00","70075958688"
"034940","조아제약","KOSDAQ","제약","1338","-22","-1.62","41451008526"
"067000","조이시티","KOSDAQ","출판·매체복제","1551","-39","-2.45","108420244746"
"033340","좋은사람들","KOSDAQ","섬유·의류","643","-9","-1.38","62339208794"
"036930","주성엔지니어링","KOSDAQ","기계·장비","26950","-100","-0.37","1273881250950"
"072020","중앙백신","KOSDAQ","제약","10400","-150","-1.42","100450344800"
"000440","중앙에너비스","KOSDAQ","유통","22000","-900","-3.93","136996860000"
"051980","중앙첨단소재","KOSDAQ","전기·전자","11660","-300","-2.51","1165545294980"
"228760","지노믹트리","KOSDAQ","일반서비스","17270","890","5.43","420737490910"
"314130","지놈앤컴퍼니","KOSDAQ","제약","3670","-245","-6.26","113663030510"
"389030","지니너스","KOSDAQ","일반서비스","1518","48","3.27","50628100710"
"043610","지니뮤직","KOSDAQ","오락·문화","2565","-185","-6.73","149066098470"
"263860","지니언스","KOSDAQ","출판·매체복제","9540","-30","-0.31","90101484000"
"303030","지니틱스","KOSDAQ","전기·전자","1131","-64","-5.36","40428350508"
"036180","지더블유바이텍","KOSDAQ","유통","577","0","0.00","53929030348"
"208350","지란지교시큐리티","KOSDAQ","출판·매체복제","3050","150","5.17","26957574450"
"144510","지씨셀","KOSDAQ","일반서비스","33900","-1400","-3.97","535631661600"
"358570","지아이이노베이션","KOSDAQ","일반서비스","14610","-150","-1.02","646022218710"
"382480","지아이텍","KOSDAQ","기계·장비","2290","-35","-1.51","90127850600"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","3295","15","0.46","104224280095"
"051160","지어소프트","KOSDAQ","출판·매체복제","9380","-30","-0.32","145150153400"
"053050","지에스이","KOSDAQ","전기·가스·수도","3900","5","0.13","116951628300"
"119850","지엔씨에너지","KOSDAQ","전기·전자","5100","-10","-0.20","83889435900"
"065060","지엔코","KOSDAQ","섬유·의류","321","-1","-0.31","34670582124"
"204840","지엘팜텍","KOSDAQ","유통","1078","-1","-0.09","82860692068"
"270520","지오릿에너지","KOSDAQ","일반서비스","993","1","0.10","157679250498"
"311320","지오엘리먼트","KOSDAQ","전기·전자","6640","-200","-2.92","83760678400"
"388050","지투파워","KOSDAQ","전기·전자","6870","-650","-8.64","128533832190"
"018120","진로발효","KOSDAQ","음식료·담배","17740","60","0.34","117458668800"
"109820","진매트릭스","KOSDAQ","일반서비스","3250","-40","-1.22","66279330000"
"086060","진바이오텍","KOSDAQ","유통","3420","5","0.15","29448207540"
"036890","진성티이씨","KOSDAQ","기계·장비","8320","-130","-1.54","187052469760"
"363250","진시스템","KOSDAQ","의료·정밀기기","10050","120","1.21","70415234550"
"007370","진양제약","KOSDAQ","제약","5910","150","2.60","74317463970"
"285800","진영","KOSDAQ","화학","2630","150","6.05","45965220100"
"085660","차바이오텍","KOSDAQ","제약","17060","-190","-1.10","960724397580"
"261780","차백신연구소","KOSDAQ","일반서비스","3910","-95","-2.37","104884764680"
"351870","차이커뮤니케이션","KOSDAQ","일반서비스","8580","-470","-5.19","95504743620"
"094850","참좋은여행","KOSDAQ","일반서비스","4645","-30","-0.64","65030000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","9350","-10","-0.11","85934774750"
"278280","천보","KOSDAQ","화학","53500","-100","-0.19","535000000000"
"362320","청담글로벌","KOSDAQ","유통","6340","-150","-2.31","130295178600"
"066360","체리부로","KOSDAQ","음식료·담배","726","0","0.00","34813162890"
"047820","초록뱀미디어","KOSDAQ","오락·문화","5400","0","0.00","132051222000"
"094360","칩스앤미디어","KOSDAQ","전기·전자","13400","380","2.92","279029861600"
"016920","카스","KOSDAQ","유통","1153","-1","-0.09","30547049314"
"284620","카이노스메드","KOSDAQ","일반서비스","4715","-155","-3.18","132872438995"
"293490","카카오게임즈","KOSDAQ","출판·매체복제","16580","-170","-1.01","1370624265080"
"140430","카티스","KOSDAQ","일반서비스","3250","135","4.33","58249577750"
"042000","카페24","KOSDAQ","일반서비스","24700","-200","-0.80","599050433800"
"313760","캐리","KOSDAQ","전기·전자","6500","280","4.50","48216434500"
"317530","캐리소프트","KOSDAQ","오락·문화","4170","45","1.09","29069887320"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","2050","-50","-2.38","50284835400"
"050110","캠시스","KOSDAQ","전기·전자","1068","-15","-1.39","78844158024"
"452300","캡스톤파트너스","KOSDAQ","금융","2590","-15","-0.58","36509624200"
"451760","컨텍","KOSDAQ","일반서비스","8630","-370","-4.11","128936307880"
"900310","컬러레이","KOSDAQ","금융","654","2","0.31","41883255450"
"078340","컴투스","KOSDAQ","출판·매체복제","37350","-200","-0.53","475755149250"
"063080","컴투스홀딩스","KOSDAQ","출판·매체복제","20500","-350","-1.68","135201436000"
"307930","컴퍼니케이","KOSDAQ","금융","4985","65","1.32","77815850000"
"079190","케스피온","KOSDAQ","전기·전자","592","-4","-0.67","22706464288"
"263700","케어랩스","KOSDAQ","일반서비스","2930","-25","-0.85","56883606000"
"214370","케어젠","KOSDAQ","제약","16540","-150","-0.90","888446100000"
"221980","케이디켐","KOSDAQ","화학","12550","-10","-0.08","50636740000"
"038530","케이바이오","KOSDAQ","유통","253","-6","-2.32","29275729791"
"424140","케이비제21호스팩","KOSDAQ","금융","2165","0","0.00","16692150000"
"192250","케이사인","KOSDAQ","출판·매체복제","957","0","0.00","67632392949"
"431190","케이쓰리아이","KOSDAQ","일반서비스","5500","-90","-1.61","41175431000"
"115500","케이씨에스","KOSDAQ","일반서비스","7260","730","11.18","87120000000"
"089150","케이씨티","KOSDAQ","일반서비스","2145","-45","-2.05","36786750000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2820","-20","-0.70","47138719560"
"093320","케이아이엔엑스","KOSDAQ","일반서비스","70900","-400","-0.56","345992000000"
"093640","케이알엠","KOSDAQ","전기·전자","4100","240","6.22","133595712000"
"073010","케이에스피","KOSDAQ","기계·장비","4020","-15","-0.37","161568825000"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","3920","-10","-0.25","62955309760"
"053080","케이엔솔","KOSDAQ","기계·장비","15400","-200","-1.28","200197027800"
"199430","케이엔알시스템","KOSDAQ","의료·정밀기기","7150","-210","-2.85","77704147950"
"432470","케이엔에스","KOSDAQ","기계·장비","15590","440","2.90","135236328040"
"272110","케이엔제이","KOSDAQ","전기·전자","15660","-470","-2.91","125364485700"
"039420","케이엘넷","KOSDAQ","일반서비스","2605","20","0.77","62923071650"
"083550","케이엠","KOSDAQ","섬유·의류","3120","-40","-1.27","38607585120"
"032500","케이엠더블유","KOSDAQ","전기·전자","7540","-100","-1.31","300249457820"
"225430","케이엠제약","KOSDAQ","화학","672","-7","-1.03","18740097600"
"102370","케이옥션","KOSDAQ","유통","4475","125","2.87","121850714750"
"068100","케이웨더","KOSDAQ","기계·장비","3515","65","1.88","34937743210"
"036030","케이티알파","KOSDAQ","유통","4000","-80","-1.96","196077132000"
"064820","케이프","KOSDAQ","운송장비·부품","4880","-240","-4.69","150800432640"
"256940","케이피에스","KOSDAQ","기계·장비","5360","-90","-1.65","100492806880"
"024880","케이피에프","KOSDAQ","금속","3970","-40","-1.00","82110708060"
"042040","케이피엠테크","KOSDAQ","유통","306","8","2.68","53385040602"
"054410","케이피티유","KOSDAQ","금속","3930","-10","-0.25","22504924920"
"258610","케일럼","KOSDAQ","금속","1514","-13","-0.85","40555719362"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","8760","-670","-7.10","113119859760"
"089010","켐트로닉스","KOSDAQ","화학","19130","-970","-4.83","293346038980"
"220260","켐트로스","KOSDAQ","화학","4625","-25","-0.54","122832169875"
"052400","코나아이","KOSDAQ","출판·매체복제","13370","-200","-1.47","199212986630"
"402030","코난테크놀로지","KOSDAQ","출판·매체복제","14020","20","0.14","160569489760"
"391710","코닉오토메이션","KOSDAQ","기계·장비","2030","-25","-1.22","84251540660"
"046070","코다코","KOSDAQ","운송장비·부품","10280","0","0.00","144583964640"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","1451","-9","-0.62","54909615502"
"080530","코디","KOSDAQ","화학","1480","-18","-1.20","64084631960"
"104540","코렌텍","KOSDAQ","의료·정밀기기","6220","-30","-0.48","79527302800"
"027050","코리아나","KOSDAQ","화학","2415","-65","-2.62","96600000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","5560","-40","-0.71","35517280000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","5050","10","0.20","140597373200"
"036690","코맥스","KOSDAQ","전기·전자","2885","0","0.00","45885746130"
"049430","코메론","KOSDAQ","의료·정밀기기","10630","-220","-2.03","96180240000"
"183300","코미코","KOSDAQ","기계·장비","51000","-800","-1.54","533494884000"
"041960","코미팜","KOSDAQ","제약","4295","-5","-0.12","303322490735"
"089890","코세스","KOSDAQ","기계·장비","8620","-280","-3.15","142962372440"
"360350","코셈","KOSDAQ","의료·정밀기기","7170","-50","-0.69","40668024900"
"082660","코스나인","KOSDAQ","화학","480","0","0.00","47827617120"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","3355","5","0.15","69206940000"
"241710","코스메카코리아","KOSDAQ","화학","72500","-2300","-3.07","774300000000"
"355150","코스텍시스","KOSDAQ","전기·전자","7530","-280","-3.59","58714045500"
"166480","코아스템켐온","KOSDAQ","제약","14390","-370","-2.51","473004710640"
"045970","코아시아","KOSDAQ","전기·전자","4260","-65","-1.50","112101371760"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","801","-53","-6.21","36300985182"
"384470","코어라인소프트","KOSDAQ","출판·매체복제","7410","-30","-0.40","95085594240"
"029960","코엔텍","KOSDAQ","전기·가스·수도","7270","-50","-0.68","363500000000"
"102940","코오롱생명과학","KOSDAQ","제약","18730","-230","-1.21","232690038510"
"950160","코오롱티슈진","KOSDAQ","제약","16050","0","0.00","1275435880500"
"033290","코웰패션","KOSDAQ","유통","2270","-190","-7.72","127474803270"
"056360","코위버","KOSDAQ","전기·전자","5110","235","4.82","50061648000"
"282880","코윈테크","KOSDAQ","기계·장비","13460","-320","-2.32","149968722220"
"121850","코이즈","KOSDAQ","화학","913","-19","-2.04","27950741775"
"448710","코츠테크놀로지","KOSDAQ","전기·전자","22300","650","3.00","115203338700"
"126730","코칩","KOSDAQ","전기·전자","12280","70","0.57","104422488800"
"015710","코콤","KOSDAQ","전기·전자","4790","-135","-2.74","83971095000"
"052330","코텍","KOSDAQ","전기·전자","7830","-20","-0.25","121948742160"
"322780","코퍼스코리아","KOSDAQ","오락·문화","1039","24","2.36","39411984907"
"200130","콜마비앤에이치","KOSDAQ","제약","14130","-80","-0.56","415641834540"
"294570","쿠콘","KOSDAQ","출판·매체복제","13310","-320","-2.35","136489857350"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","7040","50","0.72","116423373440"
"078940","퀀타피아","KOSDAQ","유통","2855","0","0.00","151584163690"
"227100","퀀텀온","KOSDAQ","일반서비스","1090","-33","-2.94","17091869260"
"432720","퀄리타스반도체","KOSDAQ","전기·전자","9750","-70","-0.71","134655222000"
"365270","큐라클","KOSDAQ","일반서비스","5500","-140","-2.48","76306824000"
"348080","큐라티스","KOSDAQ","일반서비스","818","-14","-1.68","34480344180"
"060280","큐렉소","KOSDAQ","유통","6630","-20","-0.30","272426633700"
"372320","큐로셀","KOSDAQ","일반서비스","29900","-1000","-3.24","421982407600"
"051780","큐로홀딩스","KOSDAQ","유통","131","-6","-4.38","17871340950"
"115180","큐리언트","KOSDAQ","일반서비스","4875","-355","-6.79","157426771125"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","22750","-850","-3.60","366200789500"
"182360","큐브엔터","KOSDAQ","오락·문화","12980","-1100","-7.81","189138809860"
"405100","큐알티","KOSDAQ","일반서비스","13890","-370","-2.59","170698390890"
"066310","큐에스아이","KOSDAQ","전기·전자","6780","150","2.26","62861590380"
"016600","큐캐피탈","KOSDAQ","금융","278","-4","-1.42","49552697136"
"355390","크라우드웍스","KOSDAQ","출판·매체복제","10240","-790","-7.16","43259965440"
"096240","크레버스","KOSDAQ","일반서비스","15770","60","0.38","175649098600"
"040350","크레오에스지","KOSDAQ","일반서비스","702","10","1.45","106756008372"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","6370","-150","-2.30","149255215200"
"900250","크리스탈신소재","KOSDAQ","금융","898","-3","-0.33","117314723592"
"045520","크린앤사이언스","KOSDAQ","기계·장비","5180","0","0.00","33670000000"
"036170","클라우드에어","KOSDAQ","전기·전자","884","5","0.57","54247213384"
"214150","클래시스","KOSDAQ","의료·정밀기기","53000","2000","3.92","3471799927000"
"352770","클리노믹스","KOSDAQ","일반서비스","574","-12","-2.05","22320628862"
"237880","클리오","KOSDAQ","화학","22200","-600","-2.63","401184036600"
"139670","키네마스터","KOSDAQ","출판·매체복제","2625","-130","-4.72","37061876250"
"413600","키움제6호스팩","KOSDAQ","금융","2690","55","2.09","9226700000"
"433530","키움제7호스팩","KOSDAQ","금융","2255","15","0.67","9256775000"
"446840","키움제8호스팩","KOSDAQ","금융","2295","10","0.44","13494600000"
"054780","키이스트","KOSDAQ","오락·문화","4300","-55","-1.26","84055509900"
"219130","타이거일렉","KOSDAQ","전기·전자","18790","-450","-2.34","118645509100"
"360070","탑머티리얼","KOSDAQ","전기·전자","33550","200","0.60","270974727650"
"065130","탑엔지니어링","KOSDAQ","기계·장비","3950","-55","-1.37","67900428900"
"134580","탑코미디어","KOSDAQ","일반서비스","1895","-215","-10.19","41738828465"
"023160","태광","KOSDAQ","금속","12410","-490","-3.80","328865000000"
"323280","태성","KOSDAQ","기계·장비","28850","1800","6.65","744928060500"
"053620","태양","KOSDAQ","금속","6300","-50","-0.79","54180000000"
"044490","태웅","KOSDAQ","금속","14090","-70","-0.49","281903998290"
"124560","태웅로직스","KOSDAQ","운송·창고","2785","-45","-1.59","106990186440"
"191420","테고사이언스","KOSDAQ","제약","17300","320","1.88","140282828200"
"073640","테라사이언스","KOSDAQ","금속","654","0","0.00","62514162216"
"066700","테라젠이텍스","KOSDAQ","제약","3350","-120","-3.46","108789357250"
"095610","테스","KOSDAQ","기계·장비","15870","-230","-1.43","313721746620"
"064520","테크엘","KOSDAQ","전기·전자","1958","-62","-3.07","43763379396"
"089030","테크윙","KOSDAQ","기계·장비","42400","500","1.19","1583794548000"
"054450","텔레칩스","KOSDAQ","전기·전자","12680","-130","-1.01","192028874440"
"200230","텔콘RF제약","KOSDAQ","제약","570","20","3.64","68542633950"
"393210","토마토시스템","KOSDAQ","출판·매체복제","6420","20","0.31","100245372480"
"215480","토박스코리아","KOSDAQ","유통","2610","25","0.97","24534000000"
"051360","토비스","KOSDAQ","전기·전자","19730","-320","-1.60","318976054340"
"045340","토탈소프트","KOSDAQ","출판·매체복제","5030","-20","-0.40","43046941200"
"108230","톱텍","KOSDAQ","기계·장비","5140","-90","-1.72","195439479300"
"079970","투비소프트","KOSDAQ","출판·매체복제","1186","273","29.90","11018533000"
"199800","툴젠","KOSDAQ","일반서비스","56100","1200","2.19","445817050800"
"417790","트루엔","KOSDAQ","전기·전자","8700","-200","-2.25","95696955000"
"290090","트윔","KOSDAQ","출판·매체복제","8800","50","0.57","65403958400"
"026150","특수건설","KOSDAQ","건설","6000","-170","-2.76","105277986000"
"464280","티디에스팜","KOSDAQ","제약","14260","-440","-2.99","78857800000"
"322180","티라유텍","KOSDAQ","출판·매체복제","5690","80","1.43","93995812750"
"117730","티로보틱스","KOSDAQ","기계·장비","7120","-80","-1.11","126999867200"
"033830","티비씨","KOSDAQ","일반서비스","838","-14","-1.64","83800000000"
"057680","티사이언티픽","KOSDAQ","출판·매체복제","865","-12","-1.37","61629953365"
"204610","티쓰리","KOSDAQ","출판·매체복제","1405","-29","-2.02","89711666600"
"064760","티씨케이","KOSDAQ","비금속","84300","-5000","-5.60","984202500000"
"246710","티앤알바이오팹","KOSDAQ","제약","6920","-70","-1.00","149104049760"
"340570","티앤엘","KOSDAQ","제약","72900","-1800","-2.41","592531200000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","582","3","0.52","82774464030"
"277880","티에스아이","KOSDAQ","기계·장비","6030","-80","-1.31","121569816960"
"131290","티에스이","KOSDAQ","의료·정밀기기","53400","-1700","-3.09","590680308600"
"425420","티에프이","KOSDAQ","전기·전자","15340","-560","-3.52","174584540000"
"131100","티엔엔터테인먼트","KOSDAQ","오락·문화","1540","-28","-1.79","43194308080"
"356860","티엘비","KOSDAQ","전기·전자","12580","1070","9.30","123694485400"
"062860","티엘아이","KOSDAQ","전기·전자","5800","0","0.00","57261776000"
"321550","티움바이오","KOSDAQ","일반서비스","6100","-20","-0.33","158755507300"
"425040","티이엠씨","KOSDAQ","화학","8700","-240","-2.68","185449739400"
"241790","티이엠씨씨엔에스","KOSDAQ","기계·장비","5620","-210","-3.60","56214803080"
"104480","티케이케미칼","KOSDAQ","화학","1446","-17","-1.16","131434797564"
"081150","티플랙스","KOSDAQ","금속","2970","-55","-1.82","72077153940"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","1932","16","0.84","21786543828"
"084730","팅크웨어","KOSDAQ","전기·전자","9910","-120","-1.20","110094391840"
"440110","파두","KOSDAQ","전기·전자","22500","1400","6.64","1110024810000"
"033540","파라텍","KOSDAQ","기계·장비","1307","-48","-3.54","49340639341"
"388870","파로스아이바이오","KOSDAQ","일반서비스","9160","-530","-5.47","118447611920"
"043200","파루","KOSDAQ","전기·전자","529","-4","-0.75","22114482635"
"214450","파마리서치","KOSDAQ","제약","233000","3500","1.53","2446089454000"
"208340","파멥신","KOSDAQ","제약","2915","0","0.00","233786229820"
"177830","파버나인","KOSDAQ","전기·전자","3080","-60","-1.91","44009359240"
"037070","파세코","KOSDAQ","전기·전자","5660","-100","-1.74","113200000000"
"150900","파수","KOSDAQ","출판·매체복제","4825","-30","-0.62","56382161150"
"037030","파워넷","KOSDAQ","전기·전자","2440","-35","-1.41","53384696560"
"047310","파워로직스","KOSDAQ","전기·전자","5040","90","1.82","184518205200"
"368770","파이버프로","KOSDAQ","의료·정밀기기","4705","95","2.06","154579128625"
"170790","파이오링크","KOSDAQ","전기·전자","8080","20","0.25","55399146400"
"049120","파인디앤씨","KOSDAQ","전기·전자","1175","-9","-0.76","54817900100"
"038950","파인디지털","KOSDAQ","전기·전자","3765","-35","-0.92","38443530225"
"441270","파인엠텍","KOSDAQ","전기·전자","5770","-200","-3.35","213420188770"
"106240","파인테크닉스","KOSDAQ","전기·전자","1013","-28","-2.69","16130056741"
